date,delay,distance,origin,destination
02271240,-11,479,PDX,SMF
02271240,0,843,SAT,PHX
02271240,10,304,PHX,SAN
02271245,-6,178,FLL,MCO
02271245,13,236,LAS,LAX
02271250,-10,562,ELP,DAL
02271250,0,762,LAS,PDX
02271254,25,189,DAL,AUS
02271255,1,447,SFO,SAN
02271300,0,361,ONT,OAK
02271300,13,484,JAX,BNA
02271305,0,369,BUR,PHX
02271309,6,345,RNO,LAS
02271310,3,677,ELP,HOU
02271315,-13,224,GEG,SEA
02271315,-5,507,PHX,SLC
02271315,0,338,BNA,CMH
02271320,-15,671,SEA,OAK
02271320,-2,303,HOU,MSY
02271325,-13,448,BNA,CLE
02271325,-9,335,BOI,RNO
02271328,53,181,DAL,OKC
02271330,-10,370,PHX,LAX
02271330,10,237,MCI,STL
02271330,27,367,SAN,TUS
02271335,-1,460,TPA,BHM
03041330,21,590,LAX,SLC
03041330,6,342,SNA,SJC
03041335,10,224,SEA,GEG
03041335,5,395,BNA,MDW
03041336,-3,370,PHX,LAX
03041339,60,189,AUS,DAL
03041340,22,371,OAK,SNA
03041345,-1,462,OKC,STL
03041345,0,1140,MCI,LAS
03041346,-1,223,BUR,LAS
03041348,24,758,PBI,BNA
03041353,13,368,LAS,SLC
03041353,20,337,LAX,OAK
03041357,25,544,LIT,MDW
03041400,-11,803,BNA,ISP
03041400,18,671,OAK,SEA
03041400,42,180,RNO,OAK
03041405,2,451,TUS,LAX
03041406,6,304,PHX,SAN
03041409,14,611,MDW,BWI
03041410,-10,670,BNA,HOU
03041410,3,148,AUS,HOU
03041414,40,562,ELP,DAL
03041415,-8,229,DTW,MDW
03041415,32,308,LAX,SJC
03041418,14,1301,MSY,PHX
03041419,54,367,SAN,TUS
03041420,4,511,OAK,BOI
03041420,5,444,RNO,PDX
03041425,-15,528,ELP,AUS
03041425,0,328,BWI,PVD
03041430,-18,852,BNA,BDL
03041430,0,223,MCI,TUL
03041430,5,255,RDU,BWI
03041432,30,254,SDF,STL
03041435,13,479,SMF,PDX
03041435,6,237,MCI,STL
03041440,16,177,BNA,BHM
03041442,15,422,RNO,SLC
03041447,53,293,DAL,LBB
03041449,52,178,FLL,MCO
03041450,37,251,MDW,STL
03041455,-10,437,MSY,DAL
03041500,-1,197,ONT,LAS
03041500,-3,239,DAL,HOU
03041500,8,351,STL,TUL
03041505,13,487,LAS,ABQ
03041505,60,337,OAK,LAX
03041510,-7,248,DAL,SAT
03041510,7,281,BUF,BWI
03041512,20,758,BNA,PBI
03041515,-5,347,ELP,PHX
03041515,14,938,BNA,MHT
03041515,58,616,MCO,BNA
03041518,45,197,LAS,ONT
03041520,-5,487,ABQ,LAS
03041520,14,1009,PHX,PDX
03041521,39,646,OAK,PHX
03041522,20,677,HOU,ELP
03041525,28,365,LAS,TUS
03041525,40,587,TPA,RDU
03041530,-1,239,DAL,HOU
03041530,43,361,OAK,ONT
03041535,15,796,MAF,LAS
03041537,21,236,LAX,LAS
03041540,21,480,SAN,SMF
03041540,9,405,MDW,MCI
03041544,8,321,BHM,MSY
03041545,-5,148,AUS,HOU
03041545,55,229,STL,IND
03041548,24,223,LAS,BUR
03041550,0,319,DAL,MAF
03041550,15,314,BWI,CLE
03041555,17,162,IND,MDW
03041555,25,369,BUR,PHX
03041600,0,248,SAT,DAL
03041600,3,487,CLE,STL
03041603,15,303,HOU,MSY
03041605,-5,765,ISP,MDW
03041605,15,229,MDW,DTW
03041605,24,318,FLL,JAX
03041610,11,192,HOU,SAT
03041610,77,843,PHX,SAT
03041615,25,236,LAS,LAX
03041615,5,1140,LAS,MCI
03041619,19,189,AUS,DAL
03041620,19,236,LAS,LAX
03041620,9,304,SAN,PHX
03041621,41,283,BDL,BWI
03041624,8,419,OKC,HOU
03041625,2,296,DAL,LIT
03041627,4,989,MCO,MDW
03041628,23,361,OAK,ONT
03041630,230,251,STL,MDW
03041630,35,451,LAX,TUS
03041634,34,397,LAS,SMF
03041635,-5,912,LIT,BWI
03041635,32,440,STL,DTW
03041637,30,229,DTW,MDW
03041640,23,296,SJC,BUR
03041640,44,907,PVD,BNA
03041645,10,296,LIT,STL
03041647,21,371,SNA,OAK
03041650,-8,293,DAL,LBB
03041650,52,1363,MCI,LAX
03041654,27,180,OAK,RNO
03041655,48,616,MCO,BNA
03041700,-19,689,SLC,SEA
03041700,-2,148,AUS,HOU
03041700,19,838,TPA,IND
03041700,54,308,LAX,SJC
03041705,12,511,BOI,OAK
03041705,35,570,MDW,BHM
03041710,30,1235,LAS,HOU
03041713,41,687,STL,HOU
03041715,7,677,ELP,HOU
03041717,18,443,BNA,RDU
03041718,9,308,SJC,LAX
03041720,0,319,MAF,DAL
03041720,45,1093,FLL,ISP
03041722,4,239,HOU,DAL
03041725,-4,934,STL,ABQ
03041725,15,358,BUR,SMF
03041728,20,321,MSY,BHM
03041728,22,337,OAK,LAX
03041730,3,239,HOU,DAL
03041730,60,437,DAL,MSY
03041735,18,325,BUR,OAK
03041735,33,236,LAX,LAS
03041738,62,480,SMF,SAN
03041740,26,405,MCI,MDW
03041743,14,283,BDL,BWI
03041744,59,325,OAK,BUR
03041746,106,337,OAK,LAX
03041748,34,328,PHX,ABQ
03041750,13,2106,BWI,LAS
03041750,15,239,DAL,HOU
03041754,13,928,AUS,TPA
03041755,0,347,ELP,PHX
03041757,14,967,BWI,MCI
03041757,35,671,SEA,OAK
03041800,-3,1599,MSY,SAN
03041800,25,328,PVD,BWI
03041804,19,180,RNO,OAK
03041805,2,321,ABQ,TUS
03041805,84,423,MDW,OMA
03041809,11,605,SMF,SEA
03041810,11,370,LAX,PHX
03041810,34,787,BWI,MCO
03041815,-2,181,DAL,OKC
03041815,18,507,PHX,SLC
03041815,5,192,SAT,HOU
03041816,19,325,ONT,PHX
03041818,51,283,BWI,BDL
03041820,25,673,MSY,FLL
03041823,15,237,STL,MCI
03041823,40,325,PHX,ONT
03041825,3,187,CRP,HOU
03041827,11,369,PHX,BUR
03041830,-10,181,OKC,DAL
03041830,-8,233,SAT,HRL
03041830,28,239,DAL,HOU
03041835,-11,254,SDF,STL
03041837,57,842,PVD,MDW
03041838,27,256,PHX,LAS
03041840,101,495,SDF,BWI
03041840,35,646,PHX,OAK
03041845,-17,1481,MCI,PDX
03041845,0,907,BNA,PVD
03041845,60,417,SJC,SAN
03041847,32,325,BUR,OAK
03041850,-4,342,OMA,STL
03041850,14,256,PHX,LAS
03041854,14,843,SAT,PHX
03041855,-5,443,BNA,RDU
03041855,3,187,HOU,CRP
03041855,43,371,OAK,SNA
03041900,0,189,AUS,DAL
03041900,42,1751,BNA,SAN
03041905,10,471,MSY,BNA
03041905,25,1506,PHX,SDF
03041910,10,611,BWI,MDW
03041912,14,192,HOU,SAT
03041915,16,256,LAS,PHX
03041915,51,569,PDX,SJC
03041919,42,361,ONT,OAK
03041920,0,935,TUL,PHX
03041923,24,223,LAS,BUR
03041924,67,369,BUR,PHX
03041925,72,178,FLL,MCO
03041929,45,236,LAX,LAS
03041930,20,444,PDX,RNO
03041930,48,1020,HOU,PHX
03041932,45,370,PHX,LAX
03041935,0,248,SAT,DAL
03041935,35,677,ABQ,LAX
03041935,6,937,HOU,MDW
03041940,-3,276,HRL,HOU
03041942,10,239,HOU,DAL
03041944,34,441,MAF,HOU
03041945,15,395,BNA,MDW
03041945,69,448,BNA,CLE
03041948,70,328,PVD,BWI
03041950,25,258,LAS,SAN
03041950,26,328,BWI,PVD
03041953,14,612,BNA,TPA
03041955,-2,437,DAL,MSY
03041955,27,358,BUR,SMF
03041955,77,283,BDL,BWI
03042000,-4,487,ABQ,LAS
03042000,34,293,LBB,DAL
03042005,17,258,LAS,SAN
03042005,27,223,LAS,BUR
03042007,36,389,ONT,SMF
03042010,18,108,ISP,PVD
03042013,118,256,LAS,PHX
03042015,-15,880,MCO,STL
03042015,15,239,HOU,DAL
03042015,3,180,JAX,TPA
03042020,-5,321,MSY,BHM
03042020,-5,880,STL,MCO
03042021,43,1444,PHX,MDW
03042023,37,333,SJC,ONT
03042025,87,345,RNO,LAS
03042028,68,308,LAX,SJC
03042030,4,938,BNA,MHT
03042033,34,437,MSY,DAL
03042035,44,1020,PHX,HOU
03042035,70,1363,MCI,LAX
03042040,2,395,BNA,MDW
03042040,6,1044,PHX,MCI
03042045,-5,229,DTW,MDW
03042045,25,308,SJC,LAX
03042049,19,646,OAK,PHX
03042050,20,443,RDU,BNA
03042052,18,866,LAS,SEA
03042052,19,321,BHM,MSY
03042055,82,223,BUR,LAS
03042100,34,325,BUR,OAK
03042102,26,443,BNA,RDU
03042103,6,248,DAL,SAT
03042105,-9,229,MDW,DTW
03042105,24,671,OAK,SEA
03042110,-3,229,IND,STL
03042110,50,337,LAX,OAK
03042115,0,246,ELP,MAF
03042115,32,236,LAX,LAS
03042119,5,296,DAL,LIT
03042120,-5,462,OKC,STL
03042122,50,256,LAS,PHX
03042125,115,543,PDX,OAK
03042128,29,621,PHX,SJC
03042128,35,342,SNA,SJC
03042132,49,550,MCO,MSY
03042135,10,405,MDW,MCI
03042138,-5,271,SDF,MDW
03042138,69,283,BWI,BDL
03042142,46,389,SMF,ONT
03042145,-3,276,HOU,HRL
03042148,41,446,SAN,OAK
03042149,26,325,ONT,PHX
03042150,42,258,LAS,SAN
03042152,25,197,ONT,LAS
03042155,12,1140,MCI,LAS
03042156,25,256,LAS,PHX
03042200,47,373,SMF,LAX
03042205,10,293,DAL,LBB
03042209,21,189,AUS,DAL
03042209,25,621,SJC,PHX
03042212,19,397,SMF,LAS
03042215,13,361,ONT,OAK
03042220,-3,303,MSY,HOU
03042220,14,1235,HOU,LAS
03042227,14,550,MSY,MCO
03042230,26,303,HOU,MSY
03042235,55,487,LAS,ABQ
03042237,60,325,BUR,OAK
03042245,85,178,MCO,FLL
03042250,14,303,HOU,MSY
03042305,16,236,LAS,LAX
03042308,112,308,LAX,SJC
03042315,193,446,SAN,OAK
03042320,48,389,SMF,ONT
03050138,234,495,BWI,SDF
03050530,-3,236,LAS,LAX
03050600,0,256,LAS,PHX
03050600,3,405,MCI,MDW
03050610,3,188,RNO,SJC
03050615,-2,333,ONT,SJC
03050615,0,197,FLL,TPA
03050620,-7,386,LAS,SJC
03050623,0,303,HOU,MSY
03050625,-15,451,TUS,LAX
03050625,0,399,SEA,BOI
03050625,8,417,SJC,SAN
03050630,-12,570,BHM,HOU
03050630,-15,580,ABQ,DAL
03050630,-3,293,LBB,DAL
03050630,-4,325,PHX,ONT
03050630,-6,189,DAL,AUS
03050630,-6,255,RDU,BWI
03050630,0,181,DAL,OKC
03050630,0,304,SAN,PHX
03050630,0,611,MDW,BWI
03050630,10,337,LAX,OAK
03050630,5,229,DTW,MDW
03050635,-18,1246,HOU,BWI
03050640,-2,507,SLC,PHX
03050640,-4,197,ONT,LAS
03050645,-2,192,SAT,HOU
03050645,-5,314,BWI,CLE
03050645,13,281,BUF,BWI
03050646,13,188,SJC,RNO
03050650,13,543,PDX,OAK
03050655,-2,187,CRP,HOU
03050655,9,178,FLL,MCO
03050700,-1,1506,SDF,PHX
03050700,-10,361,ONT,OAK
03050700,-2,437,MSY,DAL
03050700,-5,237,DAL,TUL
03050700,-5,407,OAK,LAS
03050700,-9,359,HOU,JAN
03050700,1,588,SLC,OAK
03050703,-2,358,BUR,SMF
03050705,-10,616,MCO,BNA
03050705,-5,296,LIT,DAL
03050705,0,1072,MCO,MCI
03050708,4,251,MDW,STL
03050710,-2,395,MDW,BNA
03050710,1,318,FLL,JAX
03050710,8,866,SEA,LAS
03050715,-7,386,SJC,LAS
03050715,0,284,CMH,MDW
03050720,12,451,LAX,TUS
03050725,-11,935,PHX,TUL
03050725,-7,328,PHX,ABQ
03050725,0,224,SEA,GEG
03050730,-10,370,LAX,PHX
03050730,-5,787,BWI,MCO
03050730,0,443,BNA,RDU
03050730,20,217,DAL,IAH
03050735,-4,177,BNA,BHM
03050735,-9,1011,BUF,MCO
03050737,5,239,HOU,DAL
03050740,-5,718,MCI,ABQ
03050740,37,419,HOU,OKC
03050745,-1,793,FLL,BNA
03050747,4,248,DAL,SAT
03050749,69,590,SLC,LAX
03050750,59,646,OAK,PHX
03050751,-1,405,MDW,MCI
03050755,-2,197,TPA,FLL
03050755,-4,192,HOU,SAT
03050755,2,325,ONT,PHX
03050800,-10,989,MDW,MCO
03050800,-6,822,SAT,BNA
03050800,-8,612,BNA,TPA
03050800,5,1069,LAS,SAT
03050800,9,342,SJC,SNA
03050805,-5,1814,LAX,IND
03050805,-8,174,TPA,PBI
03050807,-4,281,BWI,BUF
03050810,-2,197,ONT,LAS
03050810,8,587,MCO,JAN
03050812,-1,337,LAX,OAK
03050815,-5,319,DAL,MAF
03050815,0,223,TUL,MCI
03050818,0,248,SAT,DAL
03050820,-1,307,CLE,MDW
03050820,-6,248,DAL,SAT
03050820,0,550,MSY,MCO
03050820,9,314,BWI,CLE
03050825,-10,487,STL,CLE
03050825,-6,229,MDW,DTW
03050825,5,480,SMF,SAN
03050830,-9,440,STL,DTW
03050830,21,417,SJC,SAN
03050835,-11,347,PHX,ELP
03050835,-9,687,STL,HOU
03050840,-12,397,LAS,SMF
03050840,-20,605,SMF,SEA
03050840,2,224,GEG,SEA
03050843,-1,480,SAN,SMF
03050845,-20,889,ABQ,OAK
03050845,-9,1624,LAS,SDF
03050845,3,323,SDF,BHM
03050849,65,843,PHX,SAT
03050850,6,407,OAK,LAS
03050853,5,446,SAN,OAK
03050855,-4,308,SJC,LAX
03050855,1,838,MDW,MHT
03050900,-2,181,DAL,OKC
03050900,-3,389,SMF,ONT
03050901,29,325,ONT,PHX
03050903,68,220,ISP,BWI
03050905,0,256,PHX,LAS
03050905,0,296,LIT,DAL
03050910,-10,361,ONT,OAK
03050910,-4,759,HOU,ABQ
03050910,-8,628,SAN,ABQ
03050915,-14,1073,MCO,PVD
03050915,11,1751,BNA,SAN
03050917,-4,440,DTW,STL
03050920,55,236,LAX,LAS
03050920,8,828,MCO,IND
03050925,13,666,JAN,MDW
03050927,87,972,ISP,MCO
03050930,-5,632,MDW,RDU
03050930,-6,307,MDW,CLE
03050930,14,296,DAL,LIT
03050930,4,934,STL,ABQ
03050935,-3,647,SMF,PHX
03050935,-5,328,BWI,PVD
03050939,6,189,DAL,AUS
03050940,-17,762,LAS,PDX
03050940,-5,479,SMF,PDX
03050940,4,325,OAK,BUR
03050945,-2,180,RNO,OAK
03050945,6,1479,MCI,SJC
03050950,-5,271,MDW,SDF
03050950,-5,293,DAL,LBB
03050951,-8,1448,PHX,BNA
03050955,-14,446,SAN,OAK
03051000,-10,727,SDF,TPA
03051000,-2,630,SLC,PDX
03051000,54,859,ISP,JAX
03051005,-5,197,TPA,FLL
03051008,53,1242,AUS,LAX
03051010,-1,178,FLL,MCO
03051010,-8,341,AUS,LBB
03051010,0,528,AUS,ELP
03051010,6,223,BUR,LAS
03051012,2,365,TUS,LAS
03051015,10,365,LAS,TUS
03051018,11,775,LAS,LBB
03051020,-4,580,DAL,ABQ
03051020,-8,1099,LAS,OMA
03051025,-3,405,MDW,MCI
03051025,25,1618,LAS,BHM
03051030,-1,328,PHX,ABQ
03051030,-6,1444,MDW,PHX
03051030,5,303,MSY,HOU
03051034,8,251,MDW,STL
03051035,20,611,BWI,MDW
03051036,16,377,MHT,BWI
03051040,-6,108,ISP,PVD
03051040,2,883,BWI,PBI
03051043,32,417,SAN,SJC
03051045,-10,787,BWI,MCO
03051045,7,239,HOU,DAL
03051050,-5,236,LAX,LAS
03051050,4,333,SJC,ONT
03051050,7,395,BNA,MDW
03051055,-2,687,HOU,STL
03051055,-9,288,BWI,ALB
03051100,-2,393,LIT,HOU
03051100,-6,180,RNO,OAK
03051104,-12,1912,BUF,PHX
03051105,-3,223,TUL,MCI
03051110,-13,621,PHX,SJC
03051110,-13,671,OAK,SEA
03051110,0,487,CLE,STL
03051114,-7,1020,PHX,HOU
03051115,-8,197,LAS,ONT
03051115,35,188,SJC,RNO
03051118,14,337,LAX,OAK
03051120,-1,601,PHX,RNO
03051125,-1,178,MCO,FLL
03051125,-3,405,MCI,MDW
03051125,0,496,SAT,ELP
03051129,2,368,LAS,SLC
03051130,-5,934,ABQ,STL
03051130,-7,325,PHX,ONT
03051130,25,337,OAK,LAX
03051135,-1,284,MDW,CMH
03051136,39,347,PHX,ELP
03051137,30,925,BWI,FLL
03051140,14,386,LAS,SJC
03051140,6,251,STL,MDW
03051145,-10,395,MDW,BNA
03051145,-5,407,OAK,LAS
03051145,34,321,MSY,BHM
03051147,10,148,HOU,AUS
03051150,21,370,LAX,PHX
03051150,3,328,PVD,BWI
03051155,-13,277,ABQ,AMA
03051155,3,220,BWI,ISP
03051200,-2,239,HOU,DAL
03051200,-5,239,DAL,HOU
03051200,35,446,OAK,SAN
03051205,-12,223,ELP,ABQ
03051205,48,1040,SAT,MCO
03051205,62,256,LAS,PHX
03051210,-13,237,STL,MCI
03051210,-5,323,SDF,BHM
03051210,3,325,OAK,BUR
03051214,20,677,LAX,ABQ
03051215,0,718,ABQ,MCI
03051215,3,258,LAS,SAN
03051220,-3,187,HOU,CRP
03051220,-5,192,SAT,HOU
03051220,0,361,OAK,ONT
03051220,5,646,OAK,PHX
03051223,-4,397,LAS,SMF
03051225,-7,935,PHX,TUL
03051227,-10,1142,MCO,MHT
03051230,-23,2237,ALB,LAS
03051230,29,256,LAS,PHX
03051230,3,480,SMF,SAN
03051235,-1,989,MDW,MCO
03051235,-5,570,HOU,BHM
03051236,41,188,RNO,SJC
03051237,8,803,ISP,BNA
03051240,-23,1072,MCI,MCO
03051240,0,189,AUS,DAL
03051245,-3,1137,PVD,TPA
03051245,-5,248,DAL,SAT
03051247,5,601,RNO,PHX
03051250,-20,1977,SEA,BNA
03051250,10,480,SAN,SMF
03051252,18,367,TUS,SAN
03051255,0,872,PHX,AUS
03051300,-2,217,DAL,IAH
03051300,0,189,DAL,AUS
03051300,11,370,PHX,LAX
03051305,41,1137,TPA,PVD
03051310,-6,677,ELP,HOU
03051315,-1,181,DAL,OKC
03051315,-4,453,TUL,HOU
03051315,7,288,ALB,BWI
03051316,9,256,PHX,LAS
03051320,12,646,OAK,PHX
03051320,28,590,SLC,LAX
03051325,-10,1020,PHX,HOU
03051325,0,405,MCI,MDW
03051327,17,369,BUR,PHX
03051329,0,1136,PHX,LIT
03051330,-8,239,DAL,HOU
03051330,0,718,MCI,ABQ
03051333,-8,342,SNA,SJC
03051333,25,304,SAN,PHX
03051335,4,480,SAN,SMF
03051340,-15,2106,LAS,BWI
03051340,5,417,SJC,SAN
03051343,16,395,BNA,MDW
03051345,-2,276,HOU,HRL
03051347,5,197,TPA,FLL
03051350,-21,1999,PHX,BWI
03051350,-6,197,ONT,LAS
03051352,8,256,LAS,PHX
03051355,-15,491,MCI,BNA
03051359,5,1235,LAS,HOU
03051400,-25,869,STL,TPA
03051400,-8,803,BNA,ISP
03051400,22,361,ONT,OAK
03051405,0,1166,MDW,FLL
03051405,5,872,AUS,PHX
03051410,-5,1301,MSY,PHX
03051410,0,480,SMF,SAN
03051412,10,239,HOU,DAL
03051412,5,451,TUS,LAX
03051415,-23,1342,AUS,BWI
03051415,18,1048,TPA,MCI
03051417,15,1363,LAX,MCI
03051420,-11,616,BNA,MCO
03051420,0,341,LBB,AUS
03051423,2,628,SAN,ABQ
03051425,-9,480,SAN,SMF
03051430,-11,588,BNA,BWI
03051430,28,332,ABQ,MAF
03051430,42,303,HOU,MSY
03051435,-4,671,SEA,OAK
03051435,-5,389,ONT,SMF
03051435,9,181,OKC,DAL
03051439,-5,859,JAX,ISP
03051440,-7,842,TPA,BWI
03051440,7,580,ABQ,DAL
03051445,-3,239,HOU,DAL
03051447,79,370,PHX,LAX
03051450,13,682,BWI,BHM
03051450,53,611,MDW,BWI
03051455,-5,1034,ISP,TPA
03051455,-9,325,ONT,PHX
03051459,2,842,BWI,TPA
03051500,-2,223,LAS,BUR
03051500,0,628,ABQ,SAN
03051500,3,919,MCI,SLC
03051505,-7,365,LAS,TUS
03051505,-8,584,ELP,LAS
03051510,-6,303,HOU,MSY
03051510,9,188,RNO,SJC
03051515,-9,296,DAL,LIT
03051515,3,347,ELP,PHX
03051520,-2,373,SMF,LAX
03051520,-6,843,SAT,PHX
03051520,10,291,SLC,BOI
03051520,2,324,DAL,AMA
03051525,-5,187,CRP,HOU
03051525,3,423,OMA,MDW
03051528,22,1009,PHX,PDX
03051530,-7,405,MCI,MDW
03051535,-32,2237,LAS,ALB
03051535,0,197,TPA,FLL
03051535,31,446,OAK,SAN
03051536,75,422,RNO,SLC
03051540,52,417,SAN,SJC
03051545,-22,687,STL,HOU
03051545,0,256,PHX,LAS
03051545,3,580,DAL,ABQ
03051548,2,1797,LAX,BNA
03051550,-5,621,SJC,PHX
03051550,9,407,OAK,LAS
03051552,51,993,MCO,AUS
03051555,-7,189,AUS,DAL
03051558,0,223,BUR,LAS
03051600,-5,276,HRL,HOU
03051600,-6,237,MCI,STL
03051600,2,251,MDW,STL
03051601,8,479,SMF,PDX
03051605,-21,765,ISP,MDW
03051605,-3,663,JAX,BWI
03051605,6,479,PDX,SMF
03051608,33,347,PHX,ELP
03051610,0,405,MCI,MDW
03051610,10,337,OAK,LAX
03051610,7,507,SLC,PHX
03051615,-10,419,OKC,HOU
03051615,0,389,SMF,ONT
03051615,21,236,LAX,LAS
03051620,0,187,CRP,HOU
03051620,5,308,LAX,SJC
03051625,-12,803,ISP,BNA
03051625,-18,570,MDW,BHM
03051625,0,883,PBI,BWI
03051630,-13,446,SAN,OAK
03051630,-8,321,MSY,BHM
03051630,0,288,ALB,BWI
03051630,8,1797,BNA,LAX
03051635,-11,647,PHX,SMF
03051635,-8,371,SNA,OAK
03051638,29,319,MAF,DAL
03051640,35,446,OAK,SAN
03051645,0,1235,LAS,HOU
03051650,-5,342,SJC,SNA
03051650,-7,632,RDU,MDW
03051655,0,321,BHM,MSY
03051657,20,325,BUR,OAK
03051700,-14,239,DAL,HOU
03051700,-2,495,SDF,BWI
03051700,-7,148,HOU,AUS
03051700,11,480,SMF,SAN
03051705,-1,237,MCI,STL
03051705,-2,217,IAH,DAL
03051710,-12,737,BWI,STL
03051710,-5,405,MDW,MCI
03051710,22,370,PHX,LAX
03051710,8,762,PDX,LAS
03051715,-3,239,DAL,HOU
03051715,-8,1044,MCI,PHX
03051720,-16,515,BWI,IND
03051720,-3,423,OMA,MDW
03051720,0,457,BNA,DTW
03051721,35,446,OAK,SAN
03051725,-5,303,MSY,HOU
03051725,0,313,OKC,MCI
03051725,8,283,BWI,BDL
03051730,-10,671,SEA,OAK
03051730,12,342,STL,OMA
03051730,14,283,BDL,BWI
03051733,0,934,ABQ,STL
03051735,-11,967,BWI,MCI
03051735,13,446,SAN,OAK
03051738,2,279,PDX,GEG
03051740,0,1099,OMA,LAS
03051745,-15,395,MDW,BNA
03051745,22,718,ABQ,MCI
03051745,5,321,MSY,BHM
03051750,-5,237,STL,MCI
03051750,6,407,LAS,OAK
03051755,-7,1136,LIT,PHX
03051755,15,255,RDU,BWI
03051800,-1,303,MSY,HOU
03051800,-3,223,BUR,LAS
03051800,30,373,LAX,SMF
03051800,7,328,ABQ,PHX
03051806,37,368,SLC,LAS
03051809,42,370,LAX,PHX
03051810,0,256,PHX,LAS
03051810,19,367,SAN,TUS
03051813,25,842,BWI,TPA
03051815,-9,192,HOU,SAT
03051815,2,371,OAK,SNA
03051815,24,276,HOU,HRL
03051818,10,714,LAX,ELP
03051820,-4,842,TPA,BWI
03051820,80,328,PVD,BWI
03051825,-5,1235,HOU,LAS
03051825,-9,395,MDW,BNA
03051825,5,666,HOU,MCI
03051830,-8,293,LBB,DAL
03051830,0,332,MAF,ABQ
03051830,4,239,HOU,DAL
03051832,9,484,BNA,JAX
03051835,-11,254,STL,SDF
03051835,-5,689,SEA,SLC
03051836,-1,972,SAT,TPA
03051840,22,1442,MCI,SMF
03051842,10,308,LAX,SJC
03051844,49,1497,ABQ,TPA
03051845,-6,237,STL,MCI
03051845,9,180,OAK,RNO
03051850,-13,279,GEG,PDX
03051850,22,1069,LAS,SAT
03051852,8,687,STL,HOU
03051855,-10,1999,BWI,PHX
03051855,6,223,ABQ,ELP
03051855,7,507,SLC,PHX
03051900,-4,303,HOU,MSY
03051900,-8,189,AUS,DAL
03051900,5,347,PHX,ELP
03051900,7,337,OAK,LAX
03051905,-3,197,FLL,TPA
03051905,10,829,TPA,CMH
03051910,-5,998,BWI,MSY
03051910,0,323,BHM,SDF
03051915,-2,303,MSY,HOU
03051916,3,296,BUR,SJC
03051920,-1,276,HOU,HRL
03051920,-5,319,DAL,MAF
03051924,3,148,AUS,HOU
03051925,1,325,ONT,PHX
03051930,-2,294,MAF,AUS
03051930,-5,239,DAL,HOU
03051930,5,258,LAS,SAN
03051935,-16,793,BNA,FLL
03051935,-5,318,JAX,FLL
03051935,6,293,LBB,DAL
03051940,-5,284,CMH,MDW
03051940,22,1166,FLL,MDW
03051942,5,1444,PHX,MDW
03051945,-1,288,ALB,BWI
03051945,-7,993,AUS,MCO
03051945,5,1020,PHX,HOU
03051948,37,308,LAX,SJC
03051950,-3,1363,MCI,LAX
03051950,5,333,SJC,ONT
03051954,12,180,RNO,OAK
03052000,-5,293,LBB,DAL
03052000,-8,423,MDW,OMA
03052005,-8,822,BNA,SAT
03052006,66,296,LIT,STL
03052010,-6,324,AMA,DAL
03052010,17,714,LAX,ELP
03052013,50,178,FLL,MCO
03052015,-3,344,PDX,BOI
03052020,-10,256,PHX,LAS
03052020,-10,395,MDW,BNA
03052020,-5,321,MSY,BHM
03052020,6,866,LAS,SEA
03052025,-2,303,MSY,HOU
03052025,-8,359,HOU,JAN
03052030,-1,188,RNO,SJC
03052030,7,361,OAK,ONT
03052035,-7,446,SAN,OAK
03052035,0,281,BUF,BWI
03052035,7,333,SJC,ONT
03052038,3,671,OAK,SEA
03052040,-5,677,HOU,ELP
03052040,30,325,OAK,BUR
03052045,-9,148,AUS,HOU
03052049,21,646,OAK,PHX
03052050,-7,248,DAL,SAT
03052050,35,337,OAK,LAX
03052055,-5,174,TPA,PBI
03052055,22,605,SMF,SEA
03052057,29,223,LAS,BUR
03052058,9,386,LAS,SJC
03052100,-9,239,HOU,DAL
03052103,45,373,SMF,LAX
03052105,-7,229,MDW,DTW
03052105,-9,188,SJC,RNO
03052110,-6,371,SNA,OAK
03052110,10,328,PHX,ABQ
03052115,-10,281,BWI,BUF
03052115,-6,287,BOI,GEG
03052115,60,616,MCO,BNA
03052120,-3,192,HOU,SAT
03052121,28,1262,PHX,STL
03052124,4,833,PHX,OKC
03052125,55,417,SAN,SJC
03052130,-5,256,LAS,PHX
03052130,5,370,LAX,PHX
03052135,-3,271,SDF,MDW
03052135,8,1140,MCI,LAS
03052140,19,197,FLL,TPA
03052145,50,337,OAK,LAX
03052150,-3,687,HOU,STL
03052155,-10,254,SDF,STL
03052155,-8,670,BNA,HOU
03052200,-12,1235,HOU,LAS
03052200,-9,407,LAS,OAK
03052201,43,407,OAK,LAS
03052205,-6,361,ONT,OAK
03052210,100,590,LAX,SLC
03052213,36,189,DAL,AUS
03052215,5,251,STL,MDW
03052225,20,283,BWI,BDL
03052240,65,395,BNA,MDW
03052255,3,251,STL,MDW
03060530,-2,370,LAX,PHX
03060600,-12,395,MDW,BNA
03060605,-7,569,PDX,SJC
03060605,7,258,LAS,SAN
03060615,-13,697,SEA,SJC
03060615,-8,333,ONT,SJC
03060620,-7,386,LAS,SJC
03060620,6,358,SMF,BUR
03060625,-5,258,SAN,LAS
03060625,10,314,CLE,BWI
03060630,-11,370,PHX,LAX
03060630,-12,487,ABQ,LAS
03060630,-2,223,LAS,BUR
03060630,-3,437,DAL,MSY
03060630,-5,303,MSY,HOU
